analysisDate,tifPath,maskPath,tifFile,xVoxel,yVoxel,zVoxel,saveNumber,intensity_scaling_param,f3_param,minArea,
20200503,../data/200414/Bin1smKO Male/Cell 2/Male KO cell 2_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 2/Male KO cell 2_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 2_3ADVMLEG1L1_ch2.tif,0.1770600001451892,0.1770600001451892,0.43000000000006366,1,[0.0 21.0 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 20/Male KO cell 20_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 20/Male KO cell 20_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 20_3ADVMLEG1L1_ch2.tif,0.1801393161443197,0.1801393161443197,0.43000000000006366,1,[0.0 21.0 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 21/Male KO cell 21_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 21/Male KO cell 21_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 21_3ADVMLEG1L1_ch2.tif,0.18832746379404508,0.18832746379404508,0.43000000000006366,1,[0.0 13.0 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 22/Male KO cell 22_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 22/Male KO cell 22_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 22_3ADVMLEG1L1_ch2.tif,0.15935401705980365,0.15935401705980365,0.43000000000006366,1,[0.0 14.5 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 23/Male KO cell 23_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 23/Male KO cell 23_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 23_3ADVMLEG1L1_ch2.tif,0.16572817562943976,0.16572817562943976,0.43000000000006366,1,[0.0 14.5 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 24/Male KO cell 24_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 24/Male KO cell 24_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 24_3ADVMLEG1L1_ch2.tif,0.1534519946917886,0.1534519946917886,0.4299999999998363,1,[0.0 21.0 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 25/Male KO cell 25_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 25/Male KO cell 25_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 25_3ADVMLEG1L1_ch2.tif,0.18832746379404508,0.18832746379404508,0.43000000000006366,1,[0.0 16.0 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 26/Male KO cell 26_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 26/Male KO cell 26_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 26_3ADVMLEG1L1_ch2.tif,0.14286910304205466,0.14286910304205466,0.43000000000006366,1,[0.0 17.5 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 27/Male KO cell 27_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 27/Male KO cell 27_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 27_3ADVMLEG1L1_ch2.tif,0.11197848400616912,0.11197848400616912,0.43000000000006366,1,[0.0 17.0 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 28/Male KO cell 28_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 28/Male KO cell 28_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 28_3ADVMLEG1L1_ch2.tif,0.17263351389647996,0.17263351389647996,0.43000000000006366,1,[0.0 26.0 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 29/Male KO cell 29_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 29/Male KO cell 29_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 29_3ADVMLEG1L1_ch2.tif,0.12185894851081663,0.12185894851081663,0.43000000000006366,1,[0.0 22.5 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 3/Male KO cell 3_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 3/Male KO cell 3_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 3_3ADVMLEG1L1_ch2.tif,0.12185894851081663,0.12185894851081663,0.43000000000006366,1,[0.0 13.5 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 30/Male KO cell 30_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 30/Male KO cell 30_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 30_3ADVMLEG1L1_ch2.tif,0.19729543472174735,0.19729543472174735,0.43000000000006366,1,[0.0 25.0 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 4/Male KO cell 4_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 4/Male KO cell 4_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 4_3ADVMLEG1L1_ch2.tif,0.24371792672084353,0.24371792672084353,0.43000000000006366,1,[0.0 23.0 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 5/Male KO cell 5_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 5/Male KO cell 5_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 5_3ADVMLEG1L1_ch2.tif,0.129071779010528,0.129071779010528,0.4299999999998363,1,[0.0 20.5 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 6/Male KO cell 6_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 6/Male KO cell 6_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 6_3ADVMLEG1L1_ch2.tif,0.1954341501243059,0.1954341501243059,0.43000000000006366,1,[0.0 25.5 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 7/Male KO cell 7_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 7/Male KO cell 7_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 7_3ADVMLEG1L1_ch2.tif,0.1719171895527987,0.1719171895527987,0.43000000000006366,1,[0.0 15.5 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 8/Male KO cell 8_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 8/Male KO cell 8_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 8_3ADVMLEG1L1_ch2.tif,0.13764797329188844,0.13764797329188844,0.43000000000006366,1,[0.0 17.5 ],[0.5 0.005 ],20,
20200503,../data/200414/Bin1smKO Male/Cell 9/Male KO cell 9_3ADVMLEG1L1_ch2.tif,../data/200414/Bin1smKO Male/Cell 9/Male KO cell 9_3ADVMLEG1L1_ch2_dvMask.tif,Male KO cell 9_3ADVMLEG1L1_ch2.tif,0.12555164252936338,0.12555164252936338,0.43000000000006366,1,[0.0 16.5 ],[0.5 0.005 ],20,
20200503,../data/200421/BIN1smKO Male/Cell 1/KO Male 1_3ADVMLEG1L1_ch2.tif,../data/200421/BIN1smKO Male/Cell 1/KO Male 1_3ADVMLEG1L1_ch2_dvMask.tif,KO Male 1_3ADVMLEG1L1_ch2.tif,0.0898742703894387,0.0898742703894387,0.4299999999998363,1,[0.0 22.0 ],[0.5 0.005 ],20,
20200503,../data/200421/BIN1smKO Male/Cell 10/KO Male 10_3ADVMLEG1L1_ch2.tif,../data/200421/BIN1smKO Male/Cell 10/KO Male 10_3ADVMLEG1L1_ch2_dvMask.tif,KO Male 10_3ADVMLEG1L1_ch2.tif,0.0898742703894387,0.0898742703894387,0.43000000000006366,1,[0.0 17.5 ],[0.5 0.005 ],20,
20200503,../data/200421/BIN1smKO Male/Cell 2/KO Male 2_3ADVMLEG1L1_ch2.tif,../data/200421/BIN1smKO Male/Cell 2/KO Male 2_3ADVMLEG1L1_ch2_dvMask.tif,KO Male 2_3ADVMLEG1L1_ch2.tif,0.18832746379404508,0.18832746379404508,0.4299999999998363,1,[0.0 35.0 ],[0.5 0.005 ],20,
20200503,../data/200421/BIN1smKO Male/Cell 3/KO Male 3_3ADVMLEG1L1_ch2.tif,../data/200421/BIN1smKO Male/Cell 3/KO Male 3_3ADVMLEG1L1_ch2_dvMask.tif,KO Male 3_3ADVMLEG1L1_ch2.tif,0.15935401705980365,0.15935401705980365,0.43000000000006366,1,[0.0 20.5 ],[0.5 0.005 ],20,
20200503,../data/200421/BIN1smKO Male/Cell 4/KO Male 4_3ADVMLEG1L1_ch2.tif,../data/200421/BIN1smKO Male/Cell 4/KO Male 4_3ADVMLEG1L1_ch2_dvMask.tif,KO Male 4_3ADVMLEG1L1_ch2.tif,0.17263351389647996,0.17263351389647996,0.4299999999998363,1,[0.0 26.0 ],[0.5 0.005 ],20,
20200503,../data/200421/BIN1smKO Male/Cell 5/KO Male 5_3ADVMLEG1L1_ch2.tif,../data/200421/BIN1smKO Male/Cell 5/KO Male 5_3ADVMLEG1L1_ch2_dvMask.tif,KO Male 5_3ADVMLEG1L1_ch2.tif,0.1801393161443197,0.1801393161443197,0.4299999999998363,1,[0.0 17.5 ],[0.5 0.005 ],20,
20200503,../data/200421/BIN1smKO Male/Cell 6/KO Male 6_3ADVMLEG1L1_ch2.tif,../data/200421/BIN1smKO Male/Cell 6/KO Male 6_3ADVMLEG1L1_ch2_dvMask.tif,KO Male 6_3ADVMLEG1L1_ch2.tif,0.21806336616131936,0.21806336616131936,0.4299999999998363,1,[0.0 21.5 ],[0.5 0.005 ],20,
20200503,../data/200421/BIN1smKO Male/Cell 7/KO Male 7_3ADVMLEG1L1_ch2.tif,../data/200421/BIN1smKO Male/Cell 7/KO Male 7_3ADVMLEG1L1_ch2_dvMask.tif,KO Male 7_3ADVMLEG1L1_ch2.tif,0.16572817562943976,0.16572817562943976,0.43000000000006366,1,[0.0 22.0 ],[0.5 0.005 ],20,
20200503,../data/200421/BIN1smKO Male/Cell 8/KO Male 8_3ADVMLEG1L1_ch2.tif,../data/200421/BIN1smKO Male/Cell 8/KO Male 8_3ADVMLEG1L1_ch2_dvMask.tif,KO Male 8_3ADVMLEG1L1_ch2.tif,0.2071602023706585,0.2071602023706585,0.43000000000006366,1,[0.0 27.0 ],[0.5 0.005 ],20,
20200503,../data/200421/BIN1smKO Male/Cell 9/KO Male 9_3ADVMLEG1L1_ch2.tif,../data/200421/BIN1smKO Male/Cell 9/KO Male 9_3ADVMLEG1L1_ch2_dvMask.tif,KO Male 9_3ADVMLEG1L1_ch2.tif,0.0898742703894387,0.0898742703894387,0.43000000000006366,1,[0.5 25.5 ],[0.5 0.005 ],20,

